date,facility,production_line,shift,units_produced,defects,defect_rate,downtime_minutes,energy_kwh,labor_hours,oee_score,maintenance_cost_usd
2025-01-05,Plant_Delta,Line_C,Afternoon,828,27,0.0326,21.0,1775.7,8.01,0.739,225.04
2025-01-05,Plant_Delta,Line_C,Night,715,33,0.0462,12.5,1542.6,8.05,0.809,195.06
2025-01-05,Plant_Epsilon,Line_A,Morning,988,41,0.0415,17.6,2181.4,8.01,0.752,99.06
2025-01-05,Plant_Epsilon,Line_A,Afternoon,923,35,0.0379,11.7,2046.1,7.95,0.736,178.8
2025-01-05,Plant_Epsilon,Line_A,Night,810,26,0.0321,16.9,1716.1,8.05,0.803,190.55
2025-01-05,Plant_Epsilon,Line_B,Morning,971,37,0.0381,14.4,2158.8,7.97,0.818,196.57
2025-01-05,Plant_Epsilon,Line_B,Afternoon,933,34,0.0364,20.8,2051.4,8.05,0.709,166.99
2025-01-05,Plant_Epsilon,Line_B,Night,794,31,0.039,14.3,1709.9,7.98,0.721,194.73
2025-01-05,Plant_Epsilon,Line_C,Morning,1003,30,0.0299,15.0,2166.4,8.02,0.735,239.62
2025-01-05,Plant_Epsilon,Line_C,Afternoon,931,35,0.0376,11.1,1978.4,7.98,0.695,204.65
2025-01-05,Plant_Epsilon,Line_C,Night,809,38,0.047,15.9,1740.3,8.03,0.743,125.72
2025-01-05,Plant_Zeta,Line_A,Morning,1147,37,0.0323,19.6,2446.3,7.94,0.776,288.58
2025-01-05,Plant_Zeta,Line_A,Afternoon,1087,37,0.034,12.5,2288.3,7.96,0.819,236.67
2025-01-05,Plant_Zeta,Line_A,Night,876,37,0.0422,15.5,1931.3,8.02,0.825,234.82
2025-01-05,Plant_Zeta,Line_B,Morning,1110,41,0.0369,13.7,2338.6,7.97,0.85,136.0
2025-01-05,Plant_Zeta,Line_B,Afternoon,1069,42,0.0393,14.9,2271.2,7.94,0.697,272.84
2025-01-05,Plant_Zeta,Line_B,Night,891,32,0.0359,21.2,1918.9,8.0,0.811,248.16
2025-01-05,Plant_Zeta,Line_C,Morning,1104,38,0.0344,15.7,2478.0,7.95,0.735,212.31
2025-01-05,Plant_Zeta,Line_C,Afternoon,1071,45,0.042,12.3,2270.0,8.02,0.818,188.32
2025-01-05,Plant_Zeta,Line_C,Night,902,29,0.0322,19.5,1936.7,8.02,0.767,202.55
2025-01-06,Plant_Alpha,Line_A,Morning,1262,34,0.0269,18.5,2753.2,8.03,0.7,163.5
2025-01-06,Plant_Alpha,Line_A,Afternoon,1237,59,0.0477,12.6,2651.7,8.03,0.751,270.44
2025-01-06,Plant_Alpha,Line_A,Night,1029,46,0.0447,15.6,2222.0,8.06,0.773,194.0
2025-01-06,Plant_Alpha,Line_B,Morning,1309,60,0.0458,18.5,2615.2,8.01,0.77,200.29
2025-01-06,Plant_Alpha,Line_B,Afternoon,1229,46,0.0374,17.5,2606.5,8.1,0.794,231.25
2025-01-06,Plant_Alpha,Line_B,Night,1044,44,0.0421,17.5,2234.5,8.04,0.773,274.2
2025-01-06,Plant_Alpha,Line_C,Morning,1302,44,0.0338,22.9,2672.9,8.02,0.721,273.69
2025-01-06,Plant_Alpha,Line_C,Afternoon,1225,41,0.0335,14.4,2601.9,8.0,0.745,171.27
2025-01-06,Plant_Alpha,Line_C,Night,1037,40,0.0386,12.2,2166.2,8.06,0.785,220.29
2025-01-06,Plant_Beta,Line_A,Morning,877,41,0.0468,16.9,1944.3,8.17,0.672,110.73
2025-01-06,Plant_Beta,Line_A,Afternoon,828,34,0.0411,14.8,1787.6,8.0,0.725,187.25
2025-01-06,Plant_Beta,Line_A,Night,698,30,0.043,13.7,1498.6,8.04,0.746,257.68
2025-01-06,Plant_Beta,Line_B,Morning,860,28,0.0326,16.2,1881.8,7.95,0.828,288.22
2025-01-06,Plant_Beta,Line_B,Afternoon,818,38,0.0465,8.3,1804.9,7.96,0.808,159.95
2025-01-06,Plant_Beta,Line_B,Night,700,23,0.0329,13.6,1545.4,7.97,0.865,184.49
2025-01-06,Plant_Beta,Line_C,Morning,885,24,0.0271,13.9,1867.7,8.1,0.768,120.17
2025-01-06,Plant_Beta,Line_C,Afternoon,811,27,0.0333,17.6,1791.5,8.0,0.736,219.55
2025-01-06,Plant_Beta,Line_C,Night,690,28,0.0406,15.8,1505.6,8.04,0.767,228.83
2025-01-06,Plant_Gamma,Line_A,Morning,812,33,0.0406,18.3,1774.8,8.02,0.752,233.57
2025-01-06,Plant_Gamma,Line_A,Afternoon,787,24,0.0305,17.3,1651.4,8.0,0.745,175.19
2025-01-06,Plant_Gamma,Line_A,Night,669,23,0.0344,16.4,1437.9,7.98,0.829,209.95
2025-01-06,Plant_Gamma,Line_B,Morning,834,38,0.0456,19.0,1792.6,8.0,0.686,207.89
2025-01-06,Plant_Gamma,Line_B,Afternoon,798,31,0.0388,4.2,1716.5,8.05,0.743,227.29
2025-01-06,Plant_Gamma,Line_B,Night,674,23,0.0341,18.1,1411.3,7.97,0.75,160.14
2025-01-06,Plant_Gamma,Line_C,Morning,829,37,0.0446,18.5,1795.0,7.91,0.689,196.11
2025-01-06,Plant_Gamma,Line_C,Afternoon,785,27,0.0344,19.5,1692.9,8.02,0.813,201.73
2025-01-06,Plant_Gamma,Line_C,Night,692,21,0.0303,13.1,1419.0,8.08,0.803,181.82
2025-01-06,Plant_Delta,Line_A,Morning,859,39,0.0454,15.3,1902.0,8.0,0.785,203.84
2025-01-06,Plant_Delta,Line_A,Afternoon,817,30,0.0367,10.8,1784.1,8.05,0.813,230.9
2025-01-06,Plant_Delta,Line_A,Night,700,32,0.0457,17.8,1542.8,8.09,0.755,217.62
2025-01-06,Plant_Delta,Line_B,Morning,876,29,0.0331,11.9,1839.4,7.97,0.743,143.3
2025-01-06,Plant_Delta,Line_B,Afternoon,824,32,0.0388,18.4,1819.6,8.03,0.727,239.65
2025-01-06,Plant_Delta,Line_B,Night,702,26,0.037,12.7,1500.7,8.0,0.805,221.08
2025-01-06,Plant_Delta,Line_C,Morning,884,37,0.0419,16.8,1849.5,7.97,0.734,170.36
2025-01-06,Plant_Delta,Line_C,Afternoon,803,26,0.0324,19.8,1791.4,7.98,0.779,125.98
2025-01-06,Plant_Delta,Line_C,Night,705,31,0.044,14.3,1473.5,8.0,0.824,209.63
2025-01-06,Plant_Epsilon,Line_A,Morning,974,49,0.0503,10.9,2127.0,7.94,0.706,178.66
2025-01-06,Plant_Epsilon,Line_A,Afternoon,949,43,0.0453,13.8,1993.6,8.04,0.786,206.45
2025-01-06,Plant_Epsilon,Line_A,Night,800,29,0.0362,15.8,1706.5,8.06,0.872,198.38
2025-01-06,Plant_Epsilon,Line_B,Morning,990,39,0.0394,12.6,2172.8,8.03,0.74,230.23
2025-01-06,Plant_Epsilon,Line_B,Afternoon,944,31,0.0328,16.2,2039.4,8.05,0.802,189.45
2025-01-06,Plant_Epsilon,Line_B,Night,796,30,0.0377,15.9,1735.2,8.01,0.757,241.6
2025-01-06,Plant_Epsilon,Line_C,Morning,983,52,0.0529,16.1,2095.7,8.04,0.8,186.46
2025-01-06,Plant_Epsilon,Line_C,Afternoon,925,30,0.0324,15.3,1981.6,7.91,0.785,196.2
2025-01-06,Plant_Epsilon,Line_C,Night,788,28,0.0355,11.1,1725.9,7.97,0.736,213.52
2025-01-06,Plant_Zeta,Line_A,Morning,1123,39,0.0347,9.5,2440.8,8.0,0.734,161.31
2025-01-06,Plant_Zeta,Line_A,Afternoon,1067,43,0.0403,14.9,2337.0,8.01,0.753,236.61
2025-01-06,Plant_Zeta,Line_A,Night,899,35,0.0389,20.6,1902.5,8.01,0.825,208.98
2025-01-06,Plant_Zeta,Line_B,Morning,1115,31,0.0278,8.3,2463.1,7.99,0.728,220.93
2025-01-06,Plant_Zeta,Line_B,Afternoon,1057,40,0.0378,11.5,2256.8,7.9,0.686,259.06
2025-01-06,Plant_Zeta,Line_B,Night,891,37,0.0415,17.8,1942.6,7.97,0.765,192.94
2025-01-06,Plant_Zeta,Line_C,Morning,1135,53,0.0467,19.2,2343.8,7.97,0.76,213.93
2025-01-06,Plant_Zeta,Line_C,Afternoon,1040,31,0.0298,18.8,2269.2,7.94,0.699,212.93
2025-01-06,Plant_Zeta,Line_C,Night,892,35,0.0392,11.2,1877.9,8.04,0.786,185.78
2025-01-07,Plant_Alpha,Line_A,Morning,1276,57,0.0447,16.7,2791.2,7.99,0.765,215.99
2025-01-07,Plant_Alpha,Line_A,Afternoon,1212,47,0.0388,12.7,2641.9,7.95,0.786,212.47
2025-01-07,Plant_Alpha,Line_A,Night,1033,42,0.0407,13.5,2200.9,8.02,0.788,177.86
2025-01-07,Plant_Alpha,Line_B,Morning,1280,49,0.0383,13.3,2819.4,8.0,0.76,162.68
2025-01-07,Plant_Alpha,Line_B,Afternoon,1231,41,0.0333,13.2,2643.6,8.05,0.63,201.86
2025-01-07,Plant_Alpha,Line_B,Night,1038,36,0.0347,15.1,2176.9,7.86,0.716,208.75
2025-01-07,Plant_Alpha,Line_C,Morning,1237,43,0.0348,9.7,2744.5,8.09,0.745,195.69
2025-01-07,Plant_Alpha,Line_C,Afternoon,1234,46,0.0373,14.6,2663.1,8.04,0.776,195.1
2025-01-07,Plant_Alpha,Line_C,Night,1028,43,0.0418,14.1,2262.6,7.99,0.83,210.23
2025-01-07,Plant_Beta,Line_A,Morning,862,36,0.0418,12.3,1877.0,7.99,0.754,234.55
2025-01-07,Plant_Beta,Line_A,Afternoon,833,27,0.0324,11.9,1776.9,8.03,0.726,275.56
2025-01-07,Plant_Beta,Line_A,Night,708,24,0.0339,13.0,1500.0,7.99,0.819,251.99
2025-01-07,Plant_Beta,Line_B,Morning,869,37,0.0426,17.9,1873.0,8.01,0.79,229.26
2025-01-07,Plant_Beta,Line_B,Afternoon,817,28,0.0343,14.3,1760.3,7.92,0.793,213.48
2025-01-07,Plant_Beta,Line_B,Night,688,26,0.0378,13.6,1507.4,7.92,0.692,219.89
2025-01-07,Plant_Beta,Line_C,Morning,856,31,0.0362,13.8,1877.8,8.03,0.839,141.52
2025-01-07,Plant_Beta,Line_C,Afternoon,833,20,0.024,19.0,1719.9,8.13,0.743,240.6
2025-01-07,Plant_Beta,Line_C,Night,712,25,0.0351,13.7,1492.3,8.06,0.741,176.64
2025-01-07,Plant_Gamma,Line_A,Morning,831,27,0.0325,14.2,1769.5,7.96,0.733,259.31
2025-01-07,Plant_Gamma,Line_A,Afternoon,784,27,0.0344,14.3,1700.4,7.94,0.786,202.62
2025-01-07,Plant_Gamma,Line_A,Night,651,32,0.0492,19.1,1419.1,7.95,0.773,144.99
2025-01-07,Plant_Gamma,Line_B,Morning,841,29,0.0345,19.6,1758.9,8.01,0.821,186.34
2025-01-07,Plant_Gamma,Line_B,Afternoon,790,34,0.043,13.3,1666.1,7.93,0.788,205.34
2025-01-07,Plant_Gamma,Line_B,Night,678,24,0.0354,10.4,1387.2,8.12,0.784,197.93
2025-01-07,Plant_Gamma,Line_C,Morning,829,25,0.0302,12.5,1819.2,8.03,0.718,145.19
2025-01-07,Plant_Gamma,Line_C,Afternoon,781,28,0.0359,19.9,1686.0,7.94,0.761,210.17
2025-01-07,Plant_Gamma,Line_C,Night,655,26,0.0397,18.5,1442.7,7.97,0.736,135.48
2025-01-07,Plant_Delta,Line_A,Morning,866,34,0.0393,11.8,1915.6,8.04,0.67,123.97
2025-01-07,Plant_Delta,Line_A,Afternoon,814,37,0.0455,17.0,1811.9,8.02,0.753,155.24
2025-01-07,Plant_Delta,Line_A,Night,705,26,0.0369,14.3,1548.1,8.01,0.828,136.56
2025-01-07,Plant_Delta,Line_B,Morning,895,33,0.0369,17.7,1894.9,7.95,0.8,232.38
2025-01-07,Plant_Delta,Line_B,Afternoon,816,29,0.0355,15.0,1769.5,8.07,0.797,209.77
2025-01-07,Plant_Delta,Line_B,Night,708,19,0.0268,13.5,1518.5,8.06,0.775,258.46
2025-01-07,Plant_Delta,Line_C,Morning,875,32,0.0366,15.1,1867.9,8.0,0.839,154.48
2025-01-07,Plant_Delta,Line_C,Afternoon,830,34,0.041,14.0,1768.9,8.0,0.8,186.14
2025-01-07,Plant_Delta,Line_C,Night,691,31,0.0449,15.7,1540.3,8.06,0.869,245.2
2025-01-07,Plant_Epsilon,Line_A,Morning,982,39,0.0397,13.0,2120.7,7.93,0.743,218.19
2025-01-07,Plant_Epsilon,Line_A,Afternoon,941,31,0.0329,10.5,2083.5,8.03,0.72,215.17
2025-01-07,Plant_Epsilon,Line_A,Night,821,32,0.039,6.8,1779.1,7.91,0.75,150.14
2025-01-07,Plant_Epsilon,Line_B,Morning,982,39,0.0397,8.5,2147.8,8.06,0.719,143.38
2025-01-07,Plant_Epsilon,Line_B,Afternoon,942,34,0.0361,13.4,1999.4,8.02,0.79,152.38
2025-01-07,Plant_Epsilon,Line_B,Night,791,30,0.0379,11.9,1727.3,8.07,0.758,153.55
2025-01-07,Plant_Epsilon,Line_C,Morning,995,37,0.0372,13.6,2140.9,8.07,0.763,198.51
2025-01-07,Plant_Epsilon,Line_C,Afternoon,965,41,0.0425,16.1,2032.8,7.94,0.815,210.9
2025-01-07,Plant_Epsilon,Line_C,Night,789,29,0.0368,12.7,1741.3,8.04,0.772,198.46
2025-01-07,Plant_Zeta,Line_A,Morning,1118,30,0.0268,11.2,2404.8,7.95,0.774,235.54
2025-01-07,Plant_Zeta,Line_A,Afternoon,1066,48,0.045,12.3,2280.8,7.97,0.813,211.87
2025-01-07,Plant_Zeta,Line_A,Night,900,26,0.0289,12.9,1963.9,7.9,0.832,216.35
2025-01-07,Plant_Zeta,Line_B,Morning,1110,36,0.0324,20.7,2441.0,7.97,0.764,179.91
2025-01-07,Plant_Zeta,Line_B,Afternoon,1071,38,0.0355,13.9,2360.4,8.0,0.713,152.8
2025-01-07,Plant_Zeta,Line_B,Night,905,31,0.0343,15.6,1891.0,8.01,0.705,210.79
2025-01-07,Plant_Zeta,Line_C,Morning,1116,52,0.0466,15.3,2478.6,8.02,0.831,188.95
2025-01-07,Plant_Zeta,Line_C,Afternoon,1067,48,0.045,17.6,2304.2,7.99,0.747,242.17
2025-01-07,Plant_Zeta,Line_C,Night,920,31,0.0337,11.9,1903.9,8.01,0.719,231.85
2025-01-08,Plant_Alpha,Line_A,Morning,1291,44,0.0341,19.4,2698.3,8.1,0.778,116.43
2025-01-08,Plant_Alpha,Line_A,Afternoon,1245,54,0.0434,13.1,2592.4,7.94,0.878,166.06
2025-01-08,Plant_Alpha,Line_A,Night,1018,41,0.0403,9.8,2190.8,8.04,0.782,182.61
2025-01-08,Plant_Alpha,Line_B,Morning,1289,48,0.0372,14.8,2733.1,7.96,0.729,171.35
2025-01-08,Plant_Alpha,Line_B,Afternoon,1235,49,0.0397,12.3,2573.5,8.02,0.863,165.36
2025-01-08,Plant_Alpha,Line_B,Night,1034,39,0.0377,14.4,2222.8,8.05,0.787,231.31
2025-01-08,Plant_Alpha,Line_C,Morning,1294,54,0.0417,20.6,2805.1,8.1,0.817,173.66
2025-01-08,Plant_Alpha,Line_C,Afternoon,1234,51,0.0413,21.0,2592.5,8.05,0.727,220.44
2025-01-08,Plant_Alpha,Line_C,Night,1030,41,0.0398,11.0,2248.0,8.05,0.766,267.79
2025-01-08,Plant_Beta,Line_A,Morning,868,35,0.0403,14.4,1881.2,8.13,0.763,175.03
2025-01-08,Plant_Beta,Line_A,Afternoon,846,30,0.0355,10.3,1751.8,7.95,0.669,194.69
2025-01-08,Plant_Beta,Line_A,Night,700,31,0.0443,17.1,1518.5,7.97,0.8,269.5
2025-01-08,Plant_Beta,Line_B,Morning,873,35,0.0401,11.3,1898.2,8.08,0.776,184.88
2025-01-08,Plant_Beta,Line_B,Afternoon,823,29,0.0352,14.1,1794.2,8.01,0.809,214.49
2025-01-08,Plant_Beta,Line_B,Night,693,25,0.0361,12.5,1499.0,8.06,0.857,232.27
2025-01-08,Plant_Beta,Line_C,Morning,872,26,0.0298,15.3,1861.5,8.1,0.678,228.2
2025-01-08,Plant_Beta,Line_C,Afternoon,816,31,0.038,16.9,1796.9,8.01,0.801,168.97
2025-01-08,Plant_Beta,Line_C,Night,704,30,0.0426,15.7,1499.6,8.0,0.813,165.82
2025-01-08,Plant_Gamma,Line_A,Morning,816,33,0.0404,13.9,1730.9,8.05,0.703,189.95
2025-01-08,Plant_Gamma,Line_A,Afternoon,780,28,0.0359,12.2,1706.5,7.99,0.814,168.92
2025-01-08,Plant_Gamma,Line_A,Night,688,19,0.0276,10.3,1475.0,8.03,0.779,218.97
2025-01-08,Plant_Gamma,Line_B,Morning,834,33,0.0396,12.1,1798.3,8.05,0.829,271.21
2025-01-08,Plant_Gamma,Line_B,Afternoon,791,24,0.0303,20.6,1671.9,8.02,0.746,175.33
2025-01-08,Plant_Gamma,Line_B,Night,675,26,0.0385,15.9,1421.4,7.96,0.72,184.74
2025-01-08,Plant_Gamma,Line_C,Morning,825,39,0.0473,14.1,1727.5,8.07,0.779,185.25
2025-01-08,Plant_Gamma,Line_C,Afternoon,781,25,0.032,19.6,1691.6,7.91,0.78,248.14
2025-01-08,Plant_Gamma,Line_C,Night,669,21,0.0314,12.0,1419.6,8.08,0.759,134.66
2025-01-08,Plant_Delta,Line_A,Morning,872,33,0.0378,13.0,1839.2,7.94,0.814,201.81
2025-01-08,Plant_Delta,Line_A,Afternoon,829,32,0.0386,15.3,1760.4,8.01,0.822,260.47
2025-01-08,Plant_Delta,Line_A,Night,689,26,0.0377,17.6,1554.2,8.11,0.722,254.02
2025-01-08,Plant_Delta,Line_B,Morning,869,40,0.046,18.0,1840.3,8.0,0.809,197.97
2025-01-08,Plant_Delta,Line_B,Afternoon,820,25,0.0305,16.9,1777.2,7.96,0.745,219.14
2025-01-08,Plant_Delta,Line_B,Night,696,27,0.0388,10.1,1543.7,8.01,0.71,103.85
2025-01-08,Plant_Delta,Line_C,Morning,876,37,0.0422,16.2,1879.7,8.07,0.772,187.66
2025-01-08,Plant_Delta,Line_C,Afternoon,823,32,0.0389,19.2,1779.7,8.08,0.778,222.58
2025-01-08,Plant_Delta,Line_C,Night,727,33,0.0454,19.3,1496.9,8.13,0.756,189.43
2025-01-08,Plant_Epsilon,Line_A,Morning,965,38,0.0394,11.4,2146.6,7.94,0.848,218.45
2025-01-08,Plant_Epsilon,Line_A,Afternoon,968,31,0.032,19.5,1970.8,8.03,0.73,179.35
2025-01-08,Plant_Epsilon,Line_A,Night,791,25,0.0316,11.6,1699.8,8.01,0.818,202.63
2025-01-08,Plant_Epsilon,Line_B,Morning,1004,30,0.0299,13.2,2171.3,8.02,0.718,231.44
2025-01-08,Plant_Epsilon,Line_B,Afternoon,938,32,0.0341,16.6,2033.0,7.97,0.733,152.22
2025-01-08,Plant_Epsilon,Line_B,Night,797,34,0.0427,15.6,1747.5,8.02,0.73,136.2
2025-01-08,Plant_Epsilon,Line_C,Morning,980,35,0.0357,12.0,2155.1,8.08,0.872,169.16
2025-01-08,Plant_Epsilon,Line_C,Afternoon,960,43,0.0448,13.3,2042.1,8.05,0.756,199.65
2025-01-08,Plant_Epsilon,Line_C,Night,789,20,0.0253,15.9,1693.8,7.95,0.784,144.02
2025-01-08,Plant_Zeta,Line_A,Morning,1137,46,0.0405,14.3,2426.8,7.93,0.798,210.48
2025-01-08,Plant_Zeta,Line_A,Afternoon,1071,43,0.0401,12.7,2237.0,8.02,0.793,186.78
2025-01-08,Plant_Zeta,Line_A,Night,903,41,0.0454,20.1,1912.7,7.93,0.699,185.0
2025-01-08,Plant_Zeta,Line_B,Morning,1139,37,0.0325,13.3,2373.8,7.95,0.757,153.79
2025-01-08,Plant_Zeta,Line_B,Afternoon,1084,41,0.0378,20.9,2264.5,8.09,0.835,195.28
2025-01-08,Plant_Zeta,Line_B,Night,899,30,0.0334,12.2,1942.1,7.98,0.678,297.43
2025-01-08,Plant_Zeta,Line_C,Morning,1117,43,0.0385,12.9,2405.8,7.97,0.759,196.17
2025-01-08,Plant_Zeta,Line_C,Afternoon,1073,42,0.0391,17.0,2286.8,8.02,0.743,236.9
2025-01-08,Plant_Zeta,Line_C,Night,907,33,0.0364,13.5,1928.5,7.97,0.763,176.77
2025-01-09,Plant_Alpha,Line_A,Morning,1294,53,0.041,20.0,2728.9,8.05,0.667,233.15
2025-01-09,Plant_Alpha,Line_A,Afternoon,1198,41,0.0342,15.3,2604.9,7.98,0.733,228.23
2025-01-09,Plant_Alpha,Line_A,Night,1023,39,0.0381,13.5,2249.2,8.04,0.667,238.84
2025-01-09,Plant_Alpha,Line_B,Morning,1280,53,0.0414,12.2,2775.9,8.12,0.766,182.49
2025-01-09,Plant_Alpha,Line_B,Afternoon,1216,35,0.0288,20.0,2627.2,7.98,0.705,209.12
2025-01-09,Plant_Alpha,Line_B,Night,1050,32,0.0305,17.8,2235.2,7.95,0.741,267.46
2025-01-09,Plant_Alpha,Line_C,Morning,1264,44,0.0348,18.6,2762.2,7.95,0.805,239.59
2025-01-09,Plant_Alpha,Line_C,Afternoon,1227,42,0.0342,13.8,2639.1,7.95,0.828,266.66
2025-01-09,Plant_Alpha,Line_C,Night,1030,40,0.0388,18.5,2286.8,8.12,0.672,179.57
2025-01-09,Plant_Beta,Line_A,Morning,877,31,0.0353,19.1,1917.6,7.98,0.752,167.84
2025-01-09,Plant_Beta,Line_A,Afternoon,826,31,0.0375,17.8,1748.1,7.88,0.679,167.16
2025-01-09,Plant_Beta,Line_A,Night,694,27,0.0389,11.9,1477.6,7.96,0.7,185.71
2025-01-09,Plant_Beta,Line_B,Morning,863,37,0.0429,12.2,1862.5,7.96,0.801,202.93
2025-01-09,Plant_Beta,Line_B,Afternoon,835,26,0.0311,15.0,1763.6,7.94,0.755,270.25
2025-01-09,Plant_Beta,Line_B,Night,693,26,0.0375,10.4,1469.6,7.93,0.737,183.71
2025-01-09,Plant_Beta,Line_C,Morning,869,24,0.0276,12.9,1893.1,7.95,0.741,224.19
2025-01-09,Plant_Beta,Line_C,Afternoon,816,33,0.0404,10.4,1793.6,8.03,0.766,234.53
2025-01-09,Plant_Beta,Line_C,Night,698,24,0.0344,18.7,1555.3,7.98,0.757,250.54
2025-01-09,Plant_Gamma,Line_A,Morning,825,33,0.04,17.6,1753.0,8.01,0.757,149.26
2025-01-09,Plant_Gamma,Line_A,Afternoon,777,26,0.0335,17.6,1712.3,8.03,0.787,208.73
2025-01-09,Plant_Gamma,Line_A,Night,670,27,0.0403,16.3,1405.9,7.97,0.71,245.9
2025-01-09,Plant_Gamma,Line_B,Morning,844,22,0.0261,19.5,1780.7,8.07,0.783,258.04
2025-01-09,Plant_Gamma,Line_B,Afternoon,790,24,0.0304,14.7,1708.2,7.99,0.791,188.69
2025-01-09,Plant_Gamma,Line_B,Night,662,21,0.0317,13.4,1444.0,7.87,0.719,114.13
2025-01-09,Plant_Gamma,Line_C,Morning,821,36,0.0438,11.3,1794.5,8.14,0.829,194.92
2025-01-09,Plant_Gamma,Line_C,Afternoon,794,23,0.029,9.7,1691.1,8.02,0.818,176.58
2025-01-09,Plant_Gamma,Line_C,Night,669,25,0.0374,14.5,1438.0,7.97,0.777,212.55
2025-01-09,Plant_Delta,Line_A,Morning,863,35,0.0406,17.1,1883.1,7.95,0.764,157.15
2025-01-09,Plant_Delta,Line_A,Afternoon,825,27,0.0327,18.1,1791.2,8.07,0.816,193.85
2025-01-09,Plant_Delta,Line_A,Night,697,33,0.0473,14.5,1479.4,8.07,0.769,263.49
2025-01-09,Plant_Delta,Line_B,Morning,871,35,0.0402,20.3,1833.3,7.95,0.715,113.97
2025-01-09,Plant_Delta,Line_B,Afternoon,831,30,0.0361,17.6,1781.4,8.04,0.739,180.85
2025-01-09,Plant_Delta,Line_B,Night,703,30,0.0427,15.1,1495.0,7.95,0.775,179.05
2025-01-09,Plant_Delta,Line_C,Morning,865,33,0.0382,14.1,1865.0,8.05,0.861,226.97
2025-01-09,Plant_Delta,Line_C,Afternoon,843,27,0.032,10.0,1781.9,8.05,0.795,256.96
2025-01-09,Plant_Delta,Line_C,Night,676,31,0.0459,15.5,1479.0,8.06,0.768,214.72
2025-01-09,Plant_Epsilon,Line_A,Morning,1002,39,0.0389,10.2,2130.0,7.92,0.79,252.01
2025-01-09,Plant_Epsilon,Line_A,Afternoon,927,33,0.0356,12.4,2009.6,8.04,0.739,222.68
2025-01-09,Plant_Epsilon,Line_A,Night,809,34,0.042,12.0,1746.7,8.08,0.838,185.98
2025-01-09,Plant_Epsilon,Line_B,Morning,982,33,0.0336,11.3,2150.8,8.05,0.826,177.66
2025-01-09,Plant_Epsilon,Line_B,Afternoon,943,36,0.0382,13.3,2053.4,8.02,0.768,207.57
2025-01-09,Plant_Epsilon,Line_B,Night,808,32,0.0396,12.3,1745.9,8.01,0.739,211.23
2025-01-09,Plant_Epsilon,Line_C,Morning,994,44,0.0443,11.1,2164.8,8.03,0.736,178.64
2025-01-09,Plant_Epsilon,Line_C,Afternoon,931,26,0.0279,15.7,2083.1,7.91,0.711,235.24
2025-01-09,Plant_Epsilon,Line_C,Night,795,34,0.0428,15.3,1697.3,8.0,0.643,155.92
2025-01-09,Plant_Zeta,Line_A,Morning,1138,50,0.0439,19.7,2443.1,7.88,0.728,256.14
2025-01-09,Plant_Zeta,Line_A,Afternoon,1089,48,0.0441,13.9,2243.7,7.97,0.759,268.99
2025-01-09,Plant_Zeta,Line_A,Night,901,34,0.0377,16.3,1942.4,8.04,0.729,156.18
2025-01-09,Plant_Zeta,Line_B,Morning,1138,32,0.0281,19.9,2331.0,7.95,0.806,206.54
2025-01-09,Plant_Zeta,Line_B,Afternoon,1053,45,0.0427,14.3,2295.3,7.98,0.764,187.71
2025-01-09,Plant_Zeta,Line_B,Night,935,33,0.0353,13.8,1925.0,8.07,0.676,222.86
2025-01-09,Plant_Zeta,Line_C,Morning,1117,34,0.0304,12.3,2425.0,7.95,0.772,260.99
2025-01-09,Plant_Zeta,Line_C,Afternoon,1065,32,0.03,12.3,2277.9,7.99,0.762,209.87
2025-01-09,Plant_Zeta,Line_C,Night,925,34,0.0368,10.7,1967.7,8.03,0.777,189.27
2025-01-10,Plant_Alpha,Line_A,Morning,1292,46,0.0356,9.2,2770.5,8.06,0.834,170.43
2025-01-10,Plant_Alpha,Line_A,Afternoon,1224,49,0.04,14.6,2631.6,8.02,0.768,228.64
2025-01-10,Plant_Alpha,Line_A,Night,1053,35,0.0332,14.1,2208.9,7.96,0.678,198.74
2025-01-10,Plant_Alpha,Line_B,Morning,1296,50,0.0386,14.9,2777.6,8.06,0.738,152.67
2025-01-10,Plant_Alpha,Line_B,Afternoon,1219,56,0.0459,11.6,2639.2,8.08,0.637,225.69
2025-01-10,Plant_Alpha,Line_B,Night,1046,37,0.0354,12.9,2218.3,7.98,0.749,177.8
2025-01-10,Plant_Alpha,Line_C,Morning,1280,56,0.0437,11.9,2686.5,8.05,0.747,184.69
2025-01-10,Plant_Alpha,Line_C,Afternoon,1220,48,0.0393,13.6,2647.4,7.97,0.746,114.31
2025-01-10,Plant_Alpha,Line_C,Night,1051,37,0.0352,17.0,2237.4,8.07,0.758,206.97
2025-01-10,Plant_Beta,Line_A,Morning,862,28,0.0325,13.8,1858.9,8.09,0.779,169.14
2025-01-10,Plant_Beta,Line_A,Afternoon,825,32,0.0388,14.8,1776.9,8.01,0.69,120.71
2025-01-10,Plant_Beta,Line_A,Night,697,29,0.0416,14.1,1533.4,8.01,0.824,259.19
2025-01-10,Plant_Beta,Line_B,Morning,879,28,0.0319,15.3,1902.4,8.01,0.788,152.34
2025-01-10,Plant_Beta,Line_B,Afternoon,844,28,0.0332,9.4,1769.2,7.87,0.704,304.04
2025-01-10,Plant_Beta,Line_B,Night,697,21,0.0301,14.3,1482.6,8.02,0.715,210.15
